0.	0.	{0, 0, 0}
0.23479539477044295	70.15888276739712	{1, 0, 0}
0.23479539477044295	70.15888276739712	{0, 0, 1}
0.23479539477044295	70.15888276739712	{0, 1, 0}
0.3320510640096623	281.08265110718963	{0, 1, 1}
0.3320510640096623	281.08265110718963	{1, 0, 1}
0.3320510640096623	281.08265110718963	{-1, 0, 1}
0.3320510640096623	281.08265110718963	{0, -1, 1}
0.3320510640096623	281.08265110718963	{1, 1, 0}
0.3320510640096623	281.08265110718963	{-1, 1, 0}
0.4066781222473844	285.03167390761763	{1, 1, 1}
0.4066781222473844	285.03167390761763	{-1, 1, 1}
0.4066781222473844	285.03167390761763	{1, -1, 1}
0.4066781222473844	285.03167390761763	{-1, -1, 1}
0.4695917752905962	1000.	{0, 0, 2}
0.4695917752905962	1000.	{2, 0, 0}
0.4695917752905962	1000.	{0, 2, 0}
0.5250199329822927	27.167164890207538	{2, 1, 0}
0.5250199329822927	27.167164890207538	{2, 0, 1}
0.5250199329822927	27.167164890207538	{0, 2, 1}
0.5250199329822927	27.16716489020753	{-2, 0, 1}
0.5250199329822927	27.16716489020753	{0, -2, 1}
0.5250199329822927	27.16716489020753	{0, -1, 2}
0.5250199329822927	27.16716489020753	{-1, 0, 2}
0.5250199329822927	27.16716489020753	{-1, 2, 0}
0.5250199329822927	27.16716489020753	{-2, 1, 0}
0.5250199329822927	27.167164890207538	{1, 2, 0}
0.5250199329822927	27.167164890207538	{1, 0, 2}
0.5250199329822927	27.167164890207538	{0, 1, 2}
0.5751309233037004	80.55704082078883	{2, -1, 1}
0.5751309233037004	80.55704082078883	{-2, -1, 1}
0.5751309233037004	80.55704082078883	{-2, 1, 1}
0.5751309233037004	80.55704082078883	{2, 1, 1}
0.5751309233037004	80.55704082078883	{1, -2, 1}
0.5751309233037004	80.55704082078883	{1, 2, 1}
0.5751309233037004	80.55704082078883	{1, -1, 2}
0.5751309233037004	80.55704082078881	{-1, -1, 2}
0.5751309233037004	80.55704082078883	{-1, 1, 2}
0.5751309233037004	80.55704082078883	{-1, 2, 1}
0.5751309233037004	80.55704082078883	{1, 1, 2}
0.5751309233037004	80.55704082078883	{-1, -2, 1}
0.6641049161668812	425.06996549815346	{0, -2, 2}
0.6641049161668812	425.06996549815346	{0, 2, 2}
0.6641049161668812	425.06996549815346	{2, 0, 2}
0.6641049161668812	425.06996549815346	{2, 2, 0}
0.6641049161668812	425.06996549815346	{-2, 2, 0}
0.6641049161668812	425.06996549815346	{-2, 0, 2}
0.7043901273474175	14.025464385766183	{2, -1, 2}
0.7043901273474175	14.02546438576618	{3, 0, 0}
0.7043901273474175	14.025464385766183	{-2, 2, 1}
0.7043901273474175	14.025464385766183	{2, -2, 1}
0.7043901273474175	14.02546438576618	{2, 2, 1}
0.7043901273474175	14.02546438576618	{0, 3, 0}
0.7043901273474175	14.02546438576618	{-2, -2, 1}
0.7043901273474175	14.02546438576618	{-1, -2, 2}
0.7043901273474175	14.025464385766183	{-2, 1, 2}
0.7043901273474175	14.02546438576618	{1, 2, 2}
0.7043901273474175	14.02546438576618	{0, 0, 3}
0.7043901273474175	14.025464385766183	{-1, 2, 2}
0.7043901273474175	14.025464385766183	{1, -2, 2}
0.7043901273474175	14.02546438576618	{-2, -1, 2}
0.7043901273474175	14.02546438576618	{2, 1, 2}
0.7424929074674225	41.75169563203375	{1, 0, 3}
0.7424929074674225	41.75169563203375	{0, -3, 1}
0.7424929074674225	41.75169563203375	{1, 3, 0}
0.7424929074674225	41.75169563203375	{-1, 0, 3}
0.7424929074674225	41.75169563203375	{-3, 0, 1}
0.7424929074674225	41.75169563203375	{-1, 3, 0}
0.7424929074674225	41.75169563203375	{0, -1, 3}
0.7424929074674225	41.75169563203375	{3, 0, 1}
0.7424929074674225	41.75169563203375	{3, 1, 0}
0.7424929074674225	41.75169563203375	{0, 1, 3}
0.7424929074674225	41.75169563203375	{-3, 1, 0}
0.7424929074674225	41.75169563203375	{0, 3, 1}
0.7787336759655401	50.81496131114491	{1, 1, 3}
0.7787336759655401	50.81496131114491	{-1, -1, 3}
0.7787336759655401	50.81496131114491	{-1, 1, 3}
0.7787336759655401	50.81496131114491	{1, -1, 3}
0.7787336759655402	50.81496131114487	{-3, -1, 1}
0.7787336759655402	50.81496131114487	{1, 3, 1}
0.7787336759655402	50.81496131114487	{-3, 1, 1}
0.7787336759655402	50.81496131114487	{3, 1, 1}
0.7787336759655402	50.81496131114487	{3, -1, 1}
0.7787336759655402	50.81496131114487	{-1, -3, 1}
0.7787336759655402	50.81496131114487	{-1, 3, 1}
0.7787336759655402	50.81496131114487	{1, -3, 1}
0.8133613666972862	238.4170078247693	{2, -2, 2}
0.8133613666972862	238.4170078247693	{-2, 2, 2}
0.8133613666972862	238.4170078247693	{2, 2, 2}
0.8133613666972862	238.4170078247693	{-2, -2, 2}
0.8465739435507605	8.634639165006707	{0, 2, 3}
0.8465739435507605	8.634639165006709	{-2, 0, 3}
0.8465739435507605	8.634639165006707	{0, 3, 2}
0.8465739435507605	8.634639165006707	{2, 3, 0}
0.8465739435507605	8.634639165006709	{-2, 3, 0}
0.8465739435507605	8.634639165006707	{2, 0, 3}
0.8465739435507605	8.634639165006709	{0, -2, 3}
0.8465739435507605	8.634639165006707	{3, 2, 0}
0.8465739435507605	8.634639165006707	{-3, 2, 0}
0.8465739435507605	8.634639165006707	{0, -3, 2}
0.8465739435507605	8.634639165006707	{3, 0, 2}
0.8465739435507605	8.634639165006707	{-3, 0, 2}
0.8785319147726315	26.19351509785303	{2, 3, 1}
0.8785319147726315	26.19351509785303	{1, -2, 3}
0.8785319147726315	26.19351509785303	{-2, -1, 3}
0.8785319147726315	26.19351509785303	{-1, -3, 2}
0.8785319147726315	26.19351509785303	{1, -3, 2}
0.8785319147726315	26.19351509785303	{3, -2, 1}
0.8785319147726315	26.19351509785303	{-1, -2, 3}
0.8785319147726315	26.19351509785303	{2, 1, 3}
0.8785319147726315	26.19351509785303	{-2, 3, 1}
0.8785319147726315	26.19351509785303	{3, 2, 1}
0.8785319147726315	26.19351509785303	{1, 3, 2}
0.8785319147726315	26.19351509785303	{2, -1, 3}
0.8785319147726315	26.19351509785303	{-3, -2, 1}
0.8785319147726315	26.19351509785303	{-1, 2, 3}
0.8785319147726315	26.19351509785303	{-1, 3, 2}
0.8785319147726315	26.19351509785303	{2, -3, 1}
0.8785319147726315	26.19351509785303	{3, 1, 2}
0.8785319147726315	26.19351509785303	{1, 2, 3}
0.8785319147726315	26.19351509785303	{-2, -3, 1}
0.8785319147726315	26.19351509785303	{-3, 2, 1}
0.8785319147726315	26.19351509785303	{-3, -1, 2}
0.8785319147726315	26.19351509785303	{-2, 1, 3}
0.8785319147726315	26.19351509785303	{-3, 1, 2}
0.8785319147726315	26.19351509785303	{3, -1, 2}
0.9391914368023622	152.80905592406145	{0, 4, 0}
0.9391914368023622	152.80905592406145	{0, 0, 4}
0.9391914368023622	152.80905592406145	{4, 0, 0}
0.9680970515804697	5.905162216739152	{0, 1, 4}
0.9680970515804697	5.905162216739152	{1, 0, 4}
0.9680970515804697	5.905162216739152	{4, 1, 0}
0.9680970515804697	5.9051622167391535	{-1, 0, 4}
0.9680970515804697	5.9051622167391535	{0, -1, 4}
0.9680970515804697	5.9051622167391535	{2, 2, 3}
0.9680970515804697	5.905162216739152	{-2, 2, 3}
0.9680970515804697	5.9051622167391535	{-1, 4, 0}
0.9680970515804697	5.905162216739152	{4, 0, 1}
0.9680970515804697	5.905162216739152	{1, 4, 0}
0.9680970515804697	5.905162216739152	{2, -2, 3}
0.9680970515804697	5.9051622167391535	{-2, -2, 3}
0.9680970515804697	5.9051622167391535	{-4, 0, 1}
0.9680970515804697	5.9051622167391535	{2, 3, 2}
0.9680970515804697	5.905162216739152	{-2, 3, 2}
0.9680970515804697	5.9051622167391535	{3, 2, 2}
0.9680970515804697	5.9051622167391535	{-3, 2, 2}
0.9680970515804697	5.9051622167391535	{0, -4, 1}
0.9680970515804697	5.905162216739152	{3, -2, 2}
0.9680970515804697	5.905162216739152	{-3, -2, 2}
0.9680970515804697	5.9051622167391535	{2, -3, 2}
0.9680970515804697	5.905162216739152	{-2, -3, 2}
0.9680970515804697	5.905162216739152	{0, 4, 1}
0.9680970515804697	5.9051622167391535	{-4, 1, 0}
0.9961643448299227	18.05016184161081	{-4, -1, 1}
0.9961643448299227	18.05016184161081	{1, 1, 4}
0.9961643448299227	18.05016184161081	{-4, 1, 1}
0.9961643448299227	18.05016184161081	{-1, 1, 4}
0.9961643448299227	18.05016184161081	{1, -1, 4}
0.9961643448299227	18.05016184161081	{4, 1, 1}
0.9961643448299227	18.050161841610805	{-1, -1, 4}
0.9961643448299227	18.05016184161081	{-1, 4, 1}
0.9961643448299227	18.05016184161081	{0, 3, 3}
0.9961643448299227	18.05016184161081	{1, 4, 1}
